car_id,data_compra,nome_cliente,genero,renda_anual,concessionaria,empresa,modelo,motor,transmissao,cor,preco,numero_concessionaria,estilo_carro,telefone,regiao_concessionaria,faixa_renda,faixa_preco
C_CND_000421,2022-02-09,Kylie,F,680000.0,Progressive Shippers Cooperative Association No,Pontiac,Grand Prix,Double Overhead Camshaft,Auto,PALE WHITE,19000.0,53546-9427,Passenger,7886047,JANESVILLE,Média,Baixo
C_CND_000422,2022-02-09,Laila,M,530000.0,Rabun Used Car Sales,Mercury,Villager,Double Overhead Camshaft,Auto,BLACK,28001.0,85257-3102,Passenger,6816141,SCOTTSDALE,Média,Médio
C_CND_000423,2022-02-09,Laura,M,895000.0,Race Car Help,Oldsmobile,Silhouette,Double Overhead Camshaft,Auto,BLACK,60001.0,78758-7841,Sedan,6228155,AUSTIN,Alta,Premium
C_CND_000424,2022-02-09,Lauren,F,600000.0,Ryder Truck Rental and Leasing,Mercury,Cougar,Overhead Camshaft,Manual,PALE WHITE,22001.0,06457-3834,Hatchback,6615917,MIDDLETOWN,Média,Médio
C_CND_000425,2022-02-09,Layla,M,805000.0,Saab-Belle Dodge,BMW,323i,Double Overhead Camshaft,Auto,PALE WHITE,22001.0,60504-7114,Hatchback,6595968,AURORA,Alta,Médio
C_CND_000426,2022-02-09,Mendel,M,3150000.0,Suburban Ford,Plymouth,Neon,Overhead Camshaft,Manual,PALE WHITE,22000.0,53546-9427,SUV,8184715,JANESVILLE,Premium,Médio
C_CND_000427,2022-02-09,Mendy,M,1285000.0,Tri-State Mack Inc,Mitsubishi,Diamante,Double Overhead Camshaft,Auto,PALE WHITE,21500.0,85257-3102,Hatchback,6544854,SCOTTSDALE,Premium,Médio
C_CND_000428,2022-02-09,Micah,M,685000.0,U-Haul CO,Toyota,4Runner,Overhead Camshaft,Manual,BLACK,25000.0,78758-7841,Sedan,6759646,AUSTIN,Média,Médio
C_CND_000429,2022-02-09,Michael,M,878000.0,Buddy Storbeck's Diesel Service Inc,Mercedes-B,S-Class,Overhead Camshaft,Manual,BLACK,85000.0,06457-3834,SUV,8526296,MIDDLETOWN,Alta,Premium
C_CND_000430,2022-02-09,Miles,M,957000.0,C & M Motors Inc,Mitsubishi,3000GT,Overhead Camshaft,Manual,PALE WHITE,21000.0,60504-7114,Sedan,8905811,AURORA,Alta,Médio
C_CND_000431,2022-02-09,Jayda,M,2100000.0,Gartner Buick Hyundai Saab,Acura,RL,Double Overhead Camshaft,Auto,BLACK,24000.0,38701-8047,SUV,8328637,GREENVILLE,Premium,Médio
C_CND_000432,2022-02-09,Jayla,M,13500.0,Hatfield Volkswagen,Audi,A8,Overhead Camshaft,Manual,BLACK,44000.0,99301-3882,Passenger,6748072,PASCO,Baixa,Alto
C_CND_000433,2022-02-09,Jordan,M,1435000.0,Iceberg Rentals,Cadillac,Eldorado,Overhead Camshaft,Manual,PALE WHITE,31500.0,53546-9427,Passenger,6457683,JANESVILLE,Premium,Médio
C_CND_000434,2022-02-09,Jordyn,M,1020000.0,McKinney Dodge Chrysler Jeep,Mercedes-B,SLK,Double Overhead Camshaft,Auto,PALE WHITE,46000.0,85257-3102,Passenger,6381408,SCOTTSDALE,Alta,Alto
C_CND_000435,2022-02-09,Journee,M,1041000.0,Motor Vehicle Branch Office,Ford,F-Series,Overhead Camshaft,Manual,BLACK,22100.0,78758-7841,Passenger,7925467,AUSTIN,Alta,Médio
C_CND_000436,2022-02-09,Manon,M,2260000.0,Race Car Help,Jeep,Grand Cherokee,Overhead Camshaft,Manual,PALE WHITE,21000.0,78758-7841,SUV,7091237,AUSTIN,Premium,Médio
C_CND_000437,2022-02-09,Luca,M,13500.0,Ryder Truck Rental and Leasing,Honda,Accord,Overhead Camshaft,Manual,PALE WHITE,14000.0,06457-3834,Sedan,8919137,MIDDLETOWN,Baixa,Baixo
C_CND_000438,2022-02-09,Florian,F,13500.0,Saab-Belle Dodge,BMW,328i,Double Overhead Camshaft,Auto,BLACK,18000.0,60504-7114,Sedan,8582152,AURORA,Baixa,Baixo
C_CND_000439,2022-02-09,Chloe,M,2060000.0,Scrivener Performance Engineering,Volkswagen,Cabrio,Double Overhead Camshaft,Auto,BLACK,16000.0,38701-8047,Sedan,8831276,GREENVILLE,Premium,Baixo
C_CND_000440,2022-02-09,Godard,M,1650000.0,Star Enterprises Inc,Pontiac,Sunfire,Double Overhead Camshaft,Auto,BLACK,18000.0,99301-3882,Sedan,7608332,PASCO,Premium,Baixo
C_CND_000441,2022-02-09,Dylan,F,985000.0,C & M Motors Inc,Volvo,C70,Overhead Camshaft,Manual,BLACK,36000.0,60504-7114,Hatchback,7126712,SCOTTSDALE,Alta,Médio
C_CND_000442,2022-02-09,Eason,M,820000.0,Capitol KIA,Mercedes-B,S-Class,Double Overhead Camshaft,Auto,PALE WHITE,10000.0,38701-8047,SUV,6617039,AUSTIN,Alta,Baixo
C_CND_000443,2022-02-09,Loreley,F,591000.0,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Montero Sport,Double Overhead Camshaft,Auto,BLACK,45000.0,06457-3834,Hardtop,7669561,PASCO,Média,Alto
C_CND_000444,2022-02-09,Edwin,M,800000.0,Chrysler Plymouth,Oldsmobile,Intrigue,Double Overhead Camshaft,Auto,PALE WHITE,45000.0,53546-9427,SUV,7540134,AURORA,Alta,Alto
C_CND_000445,2022-02-09,Elijah,M,1501000.0,Classic Chevy,Dodge,Dakota,Double Overhead Camshaft,Auto,PALE WHITE,21100.0,85257-3102,Sedan,8749967,GREENVILLE,Premium,Médio
C_CND_000446,2022-02-10,Lea,F,760000.0,Scrivener Performance Engineering,Acura,TL,Double Overhead Camshaft,Auto,BLACK,28001.0,38701-8047,Hatchback,8069059,GREENVILLE,Alta,Médio
C_CND_000447,2022-02-10,Milo,F,1200000.0,Capitol KIA,Volkswagen,GTI,Double Overhead Camshaft,Auto,PALE WHITE,25000.0,38701-8047,SUV,7059355,GREENVILLE,Premium,Médio
C_CND_000448,2022-02-10,Journey,M,565000.0,Nebo Chevrolet,Chrysler,300M,Double Overhead Camshaft,Auto,BLACK,26000.0,06457-3834,SUV,8416308,MIDDLETOWN,Média,Médio
C_CND_000449,2022-02-10,Luca,M,13500.0,Suburban Ford,Oldsmobile,Silhouette,Overhead Camshaft,Manual,PALE WHITE,15000.0,53546-9427,Sedan,8983215,JANESVILLE,Baixa,Baixo
C_CND_000450,2022-02-10,Theo,M,13500.0,Gartner Buick Hyundai Saab,Infiniti,I30,Double Overhead Camshaft,Auto,BLACK,21000.0,38701-8047,Hardtop,7363601,GREENVILLE,Baixa,Médio
C_CND_000451,2022-02-14,Leah,M,752000.0,Star Enterprises Inc,Lexus,GS400,Double Overhead Camshaft,Auto,PALE WHITE,31001.0,99301-3882,Hatchback,6327743,PASCO,Alta,Médio
C_CND_000452,2022-02-14,Leila,F,580000.0,Suburban Ford,Jeep,Grand Cherokee,Overhead Camshaft,Manual,PALE WHITE,21001.0,53546-9427,SUV,8019490,JANESVILLE,Média,Médio
C_CND_000453,2022-02-14,Leilani,F,725000.0,Tri-State Mack Inc,Mercedes-B,CL500,Overhead Camshaft,Manual,BLACK,22001.0,85257-3102,SUV,8588830,SCOTTSDALE,Média,Médio
C_CND_000454,2022-02-14,Lesley,F,758000.0,U-Haul CO,Volkswagen,Jetta,Double Overhead Camshaft,Auto,PALE WHITE,38000.0,78758-7841,Passenger,7580374,AUSTIN,Alta,Médio
C_CND_000455,2022-02-14,Leslie,M,440000.0,Progressive Shippers Cooperative Association No,Chrysler,300M,Double Overhead Camshaft,Auto,BLACK,26000.0,53546-9427,SUV,8766594,JANESVILLE,Média,Médio
C_CND_000456,2022-02-14,Lesly,F,970000.0,Rabun Used Car Sales,Mercury,Mystique,Double Overhead Camshaft,Auto,PALE WHITE,29000.0,85257-3102,Passenger,7618560,SCOTTSDALE,Alta,Médio
C_CND_000457,2022-02-14,Leyla,M,755000.0,Race Car Help,Lexus,GS400,Double Overhead Camshaft,Auto,PALE WHITE,31000.0,78758-7841,Hatchback,7460379,AUSTIN,Alta,Médio
C_CND_000458,2022-02-14,Mohamed,F,13500.0,Chrysler of Tri-Cities,Nissan,Altima,Double Overhead Camshaft,Auto,PALE WHITE,21000.0,99301-3882,Hatchback,6540020,PASCO,Baixa,Médio
C_CND_000459,2022-02-14,Mohammed,F,862000.0,Chrysler Plymouth,Ford,Contour,Double Overhead Camshaft,Auto,PALE WHITE,62000.0,53546-9427,Sedan,7249749,JANESVILLE,Alta,Premium
C_CND_000460,2022-02-14,Moishe,M,1236000.0,Classic Chevy,Mitsubishi,Galant,Double Overhead Camshaft,Auto,PALE WHITE,36600.0,85257-3102,Passenger,6132994,SCOTTSDALE,Premium,Médio
C_CND_000461,2022-02-14,Mordechai,M,13500.0,Clay Johnson Auto Sales,Ford,Crown Victoria,Overhead Camshaft,Manual,PALE WHITE,20000.0,78758-7841,Passenger,8767784,AUSTIN,Baixa,Baixo
C_CND_000462,2022-02-14,Morris,M,1750000.0,Diehl Motor CO Inc,Nissan,Frontier,Overhead Camshaft,Manual,BLACK,53000.0,06457-3834,Hatchback,7586964,MIDDLETOWN,Premium,Alto
C_CND_000463,2022-02-14,Allison,M,1005000.0,Buddy Storbeck's Diesel Service Inc,Mitsubishi,Eclipse,Double Overhead Camshaft,Auto,BLACK,27500.0,06457-3834,Hardtop,8206647,MIDDLETOWN,Alta,Médio
C_CND_000464,2022-02-14,Moshe,M,2010000.0,Gartner Buick Hyundai Saab,Acura,RL,Overhead Camshaft,Manual,PALE WHITE,31000.0,38701-8047,SUV,8938872,GREENVILLE,Premium,Médio
C_CND_000465,2022-02-14,Joy,M,2250000.0,New Castle Ford Lincoln Mercury,Plymouth,Neon,Double Overhead Camshaft,Auto,PALE WHITE,27000.0,60504-7114,SUV,7126248,AURORA,Premium,Médio
C_CND_000466,2022-02-14,Kadiatou,M,900000.0,Pars Auto Sales,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,BLACK,44000.0,38701-8047,Hatchback,8380627,GREENVILLE,Alta,Alto
C_CND_000467,2022-02-14,Kaitlyn,F,800000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,Lincoln,Navigator,Double Overhead Camshaft,Auto,BLACK,19000.0,99301-3882,Sedan,8958510,PASCO,Alta,Baixo
C_CND_000468,2022-02-14,Kali,F,1135000.0,Progressive Shippers Cooperative Association No,Mitsubishi,Montero Sport,Double Overhead Camshaft,Auto,PALE WHITE,53500.0,53546-9427,Hatchback,8306867,JANESVILLE,Alta,Alto
C_CND_000469,2022-02-14,Kayla,M,1490000.0,Rabun Used Car Sales,Oldsmobile,Intrigue,Double Overhead Camshaft,Auto,PALE WHITE,45000.0,85257-3102,SUV,6369267,SCOTTSDALE,Premium,Alto
C_CND_000470,2022-02-14,Kaylee,M,13500.0,Race Car Help,Pontiac,Bonneville,Double Overhead Camshaft,Auto,PALE WHITE,20000.0,78758-7841,Hatchback,8875803,AUSTIN,Baixa,Baixo
C_CND_000471,2022-02-14,Kelsey,M,1230000.0,Ryder Truck Rental and Leasing,Ford,Windstar,Double Overhead Camshaft,Auto,PALE WHITE,19000.0,06457-3834,Sedan,8001428,MIDDLETOWN,Premium,Baixo
C_CND_000472,2022-02-14,Jeremy,M,1650000.0,Tri-State Mack Inc,Volkswagen,GTI,Double Overhead Camshaft,Auto,PALE WHITE,25000.0,85257-3102,SUV,7263050,SCOTTSDALE,Premium,Médio
C_CND_000473,2022-02-14,Vanessa,M,13500.0,U-Haul CO,Plymouth,Prowler,Overhead Camshaft,Manual,PALE WHITE,16000.0,78758-7841,Hatchback,7631462,AUSTIN,Baixa,Baixo
C_CND_000474,2022-02-14,Baruch,M,685000.0,New Castle Ford Lincoln Mercury,Chrysler,Concorde,Double Overhead Camshaft,Auto,PALE WHITE,42000.0,60504-7114,Hardtop,6284138,AURORA,Média,Alto
C_CND_000475,2022-02-14,Sohane,M,561000.0,C & M Motors Inc,Mercedes-B,SLK230,Double Overhead Camshaft,Auto,BLACK,33000.0,60504-7114,Hatchback,8505763,AURORA,Média,Médio
C_CND_000476,2022-02-14,Pauline,M,13500.0,Capitol KIA,Ford,Expedition,Double Overhead Camshaft,Auto,BLACK,26000.0,38701-8047,SUV,7732717,GREENVILLE,Baixa,Médio
C_CND_000477,2022-02-14,Dilhan,F,830000.0,Chrysler of Tri-Cities,Dodge,Durango,Double Overhead Camshaft,Auto,BLACK,19000.0,99301-3882,SUV,8974784,PASCO,Alta,Baixo
C_CND_000478,2022-02-14,Samuel,M,424000.0,Chrysler Plymouth,Cadillac,Eldorado,Overhead Camshaft,Manual,PALE WHITE,31000.0,53546-9427,Passenger,8608359,JANESVILLE,Média,Médio
C_CND_000479,2022-02-14,Eric,M,1663000.0,Diehl Motor CO Inc,Subaru,Outback,Overhead Camshaft,Manual,PALE WHITE,49300.0,06457-3834,SUV,8403838,JANESVILLE,Premium,Alto
C_CND_000480,2022-02-14,Luka,M,1415000.0,Race Car Help,Subaru,Forester,Overhead Camshaft,Manual,PALE WHITE,17500.0,78758-7841,Hardtop,6356206,AUSTIN,Premium,Baixo
C_CND_000481,2022-02-14,Evan,M,13500.0,Gartner Buick Hyundai Saab,Volvo,S80,Overhead Camshaft,Manual,PALE WHITE,25000.0,38701-8047,Sedan,8414102,AUSTIN,Baixa,Médio
C_CND_000482,2022-02-14,Farhan,M,660000.0,Hatfield Volkswagen,Oldsmobile,Intrigue,Double Overhead Camshaft,Auto,PALE WHITE,45000.0,99301-3882,SUV,7379408,JANESVILLE,Média,Alto
C_CND_000483,2022-02-14,Felix,M,13500.0,Iceberg Rentals,Volkswagen,GTI,Overhead Camshaft,Manual,BLACK,25000.0,53546-9427,SUV,7653538,SCOTTSDALE,Baixa,Médio
C_CND_000484,2022-02-14,Gabriel,M,13500.0,McKinney Dodge Chrysler Jeep,Chevrolet,Monte Carlo,Overhead Camshaft,Manual,PALE WHITE,17000.0,85257-3102,Hatchback,8365420,AUSTIN,Baixa,Baixo
C_CND_000485,2022-02-14,Gavin,F,663500.0,Motor Vehicle Branch Office,Mercedes-B,S-Class,Overhead Camshaft,Manual,PALE WHITE,21500.0,78758-7841,SUV,7214445,MIDDLETOWN,Média,Médio
C_CND_000486,2022-02-15,Lia,F,985000.0,Ryder Truck Rental and Leasing,Ford,Expedition,Double Overhead Camshaft,Auto,BLACK,26001.0,06457-3834,SUV,8282706,MIDDLETOWN,Alta,Médio
C_CND_000487,2022-02-15,Liana,M,700000.0,Saab-Belle Dodge,Subaru,Forester,Double Overhead Camshaft,Auto,BLACK,22001.0,60504-7114,SUV,8232134,AURORA,Média,Médio
C_CND_000488,2022-02-15,Liliana,F,509500.0,Scrivener Performance Engineering,Saab,3-Sep,Double Overhead Camshaft,Auto,BLACK,23501.0,38701-8047,Sedan,7033655,GREENVILLE,Média,Médio
C_CND_000489,2022-02-15,Lily,M,830000.0,Star Enterprises Inc,Saturn,SC,Overhead Camshaft,Manual,PALE WHITE,61000.0,99301-3882,SUV,6677245,PASCO,Alta,Premium
C_CND_000490,2022-02-15,Lindsay,M,462500.0,Suburban Ford,Saturn,LW,Overhead Camshaft,Manual,PALE WHITE,13500.0,53546-9427,Hatchback,7765322,JANESVILLE,Média,Baixo
C_CND_000491,2022-02-15,Lizbeth,M,670000.0,Tri-State Mack Inc,Dodge,Durango,Double Overhead Camshaft,Auto,BLACK,24000.0,85257-3102,SUV,6872525,SCOTTSDALE,Média,Médio
C_CND_000492,2022-02-15,London,M,675000.0,U-Haul CO,Mitsubishi,3000GT,Overhead Camshaft,Manual,PALE WHITE,24000.0,78758-7841,Sedan,6002998,AUSTIN,Média,Médio
C_CND_000493,2022-02-15,Lucia,M,1042000.0,Buddy Storbeck's Diesel Service Inc,Chevrolet,Monte Carlo,Double Overhead Camshaft,Auto,PALE WHITE,21200.0,06457-3834,Hatchback,8928661,MIDDLETOWN,Alta,Médio
C_CND_000494,2022-02-15,Gabriella,M,1560000.0,Chrysler of Tri-Cities,Mercury,Mountaineer,Double Overhead Camshaft,Auto,PALE WHITE,21000.0,99301-3882,Hardtop,8973448,GREENVILLE,Premium,Médio
C_CND_000495,2022-02-15,Georgia,M,830000.0,Diehl Motor CO Inc,Saturn,SC,Double Overhead Camshaft,Auto,BLACK,33000.0,06457-3834,Hardtop,7123918,AUSTIN,Alta,Médio
C_CND_000496,2022-02-15,Nathan,F,1480000.0,McKinney Dodge Chrysler Jeep,Mercedes-B,S-Class,Overhead Camshaft,Manual,PALE WHITE,21000.0,85257-3102,SUV,6464425,SCOTTSDALE,Premium,Médio
C_CND_000497,2022-02-15,Nathaniel,M,1682000.0,Motor Vehicle Branch Office,BMW,323i,Double Overhead Camshaft,Auto,BLACK,9200.0,78758-7841,Hatchback,7891405,AUSTIN,Premium,Baixo
C_CND_000498,2022-02-15,Nicholas,M,13500.0,Nebo Chevrolet,Mercury,Grand Marquis,Overhead Camshaft,Manual,PALE WHITE,16000.0,06457-3834,SUV,8246066,MIDDLETOWN,Baixa,Baixo
C_CND_000499,2022-02-15,Nico,M,13500.0,New Castle Ford Lincoln Mercury,BMW,528i,Overhead Camshaft,Manual,PALE WHITE,29000.0,60504-7114,SUV,6362075,AURORA,Baixa,Médio
C_CND_000500,2022-02-15,Nicolas,M,13500.0,Pars Auto Sales,Mitsubishi,Galant,Double Overhead Camshaft,Auto,PALE WHITE,36000.0,38701-8047,Passenger,6575531,GREENVILLE,Baixa,Médio
C_CND_000501,2022-02-15,Nikolas,M,13500.0,Pitre Buick-Pontiac-Gmc of Scottsdale,BMW,528i,Double Overhead Camshaft,Auto,PALE WHITE,62000.0,99301-3882,SUV,7580953,PASCO,Baixa,Premium
C_CND_000502,2022-02-15,Kennedy,M,1050000.0,Saab-Belle Dodge,Jeep,Cherokee,Double Overhead Camshaft,Auto,PALE WHITE,14000.0,60504-7114,Sedan,8011515,AURORA,Alta,Baixo
C_CND_000503,2022-02-15,Khadijah,F,13500.0,Scrivener Performance Engineering,Volkswagen,Passat,Overhead Camshaft,Manual,PALE WHITE,12000.0,38701-8047,Hatchback,8527216,GREENVILLE,Baixa,Baixo
C_CND_000504,2022-02-15,Khloe,M,1005000.0,Star Enterprises Inc,Porsche,Carrera Coupe,Overhead Camshaft,Manual,PALE WHITE,26500.0,99301-3882,Hatchback,6784129,PASCO,Alta,Médio
C_CND_000505,2022-02-15,Kiara,M,1316500.0,Suburban Ford,Chrysler,300M,Double Overhead Camshaft,Auto,PALE WHITE,22650.0,53546-9427,SUV,8885364,JANESVILLE,Premium,Médio
C_CND_000506,2022-02-15,Kimora,F,1045000.0,Tri-State Mack Inc,Dodge,Ram Pickup,Double Overhead Camshaft,Auto,PALE WHITE,57500.0,85257-3102,Hatchback,8226270,AUSTIN,Alta,Alto
C_CND_000507,2022-02-15,Kristen,M,1495000.0,U-Haul CO,Mercedes-B,C-Class,Double Overhead Camshaft,Auto,PALE WHITE,15500.0,78758-7841,Hatchback,6478607,AUSTIN,Premium,Baixo
C_CND_000508,2022-02-15,Kyla,M,1126000.0,Progressive Shippers Cooperative Association No,Mercury,Sable,Double Overhead Camshaft,Auto,PALE WHITE,39600.0,53546-9427,Sedan,8262408,JANESVILLE,Alta,Médio
C_CND_000509,2022-02-15,Kylee,F,1320000.0,Rabun Used Car Sales,Oldsmobile,Silhouette,Overhead Camshaft,Manual,PALE WHITE,25000.0,85257-3102,Sedan,8851572,SCOTTSDALE,Premium,Médio
C_CND_000510,2022-02-15,Youcef,M,1750000.0,Classic Chevy,Toyota,Celica,Overhead Camshaft,Manual,PALE WHITE,14000.0,85257-3102,SUV,7673891,SCOTTSDALE,Premium,Baixo
C_CND_000511,2022-02-15,Lylia,F,995000.0,Clay Johnson Auto Sales,Acura,TL,Double Overhead Camshaft,Auto,PALE WHITE,24000.0,78758-7841,Hatchback,8054987,AUSTIN,Alta,Médio
C_CND_000512,2022-02-15,Tony,M,1320000.0,Diehl Motor CO Inc,Mitsubishi,Diamante,Overhead Camshaft,Manual,PALE WHITE,12000.0,06457-3834,Hatchback,8928430,MIDDLETOWN,Premium,Baixo
C_CND_000513,2022-02-15,Theo,M,350000.0,Enterprise Rent A Car,Toyota,Corolla,Overhead Camshaft,Manual,PALE WHITE,14000.0,60504-7114,Passenger,8812716,AURORA,Baixa,Baixo
C_CND_000514,2022-02-15,Lilou,M,1250000.0,Gartner Buick Hyundai Saab,Volvo,S40,Double Overhead Camshaft,Auto,PALE WHITE,42000.0,38701-8047,Sedan,8378169,GREENVILLE,Premium,Alto
C_CND_000515,2022-02-15,Brady,M,1275000.0,Suburban Ford,Audi,A4,Overhead Camshaft,Manual,PALE WHITE,12500.0,53546-9427,Hardtop,6261709,JANESVILLE,Premium,Baixo
C_CND_000516,2022-02-15,Bastien,M,975000.0,Iceberg Rentals,Buick,Park Avenue,Double Overhead Camshaft,Auto,BLACK,61000.0,53546-9427,Hatchback,7279330,JANESVILLE,Alta,Premium
C_CND_000517,2022-02-15,Brandon,M,13500.0,Tri-State Mack Inc,Chrysler,Concorde,Double Overhead Camshaft,Auto,PALE WHITE,46000.0,85257-3102,Hardtop,8198224,AUSTIN,Baixa,Alto
C_CND_000518,2022-02-15,George,M,1631000.0,Nebo Chevrolet,Cadillac,Catera,Double Overhead Camshaft,Auto,PALE WHITE,28100.0,06457-3834,Hatchback,8477827,AURORA,Premium,Médio
C_CND_000519,2022-02-15,Baptiste,F,1260000.0,Chrysler of Tri-Cities,Infiniti,I30,Overhead Camshaft,Manual,PALE WHITE,22000.0,99301-3882,Hardtop,6608855,AUSTIN,Premium,Médio
C_CND_000520,2022-02-15,Hayden,M,2450000.0,Pars Auto Sales,Mercury,Grand Marquis,Overhead Camshaft,Manual,BLACK,49000.0,38701-8047,SUV,6541455,PASCO,Premium,Alto
C_CND_000521,2022-02-15,Henry,M,399000.0,Pitre Buick-Pontiac-Gmc of Scottsdale,BMW,528i,Overhead Camshaft,Manual,PALE WHITE,14000.0,99301-3882,SUV,6631542,JANESVILLE,Média,Baixo
C_CND_000522,2022-02-15,Ian,M,1240000.0,Progressive Shippers Cooperative Association No,Volvo,S80,Overhead Camshaft,Manual,PALE WHITE,21000.0,53546-9427,Sedan,7135746,SCOTTSDALE,Premium,Médio
C_CND_000523,2022-02-15,Ibrahim,F,727500.0,Rabun Used Car Sales,BMW,323i,Double Overhead Camshaft,Auto,BLACK,9500.0,85257-3102,Hatchback,6199090,AUSTIN,Média,Baixo
C_CND_000524,2022-02-15,Isaac,M,13500.0,Race Car Help,Plymouth,Voyager,Overhead Camshaft,Manual,PALE WHITE,20000.0,78758-7841,Passenger,8486721,MIDDLETOWN,Baixa,Baixo
C_CND_000525,2022-02-15,Ishaan,F,965000.0,Ryder Truck Rental and Leasing,Volvo,V70,Double Overhead Camshaft,Auto,BLACK,39000.0,06457-3834,Passenger,7045405,AURORA,Alta,Médio
C_CND_000526,2022-02-16,Luna,M,910000.0,C & M Motors Inc,Dodge,Durango,Overhead Camshaft,Manual,BLACK,22000.0,60504-7114,SUV,7135308,AURORA,Alta,Médio
C_CND_000527,2022-02-16,Luz,M,773000.0,Capitol KIA,Lexus,GS400,Double Overhead Camshaft,Auto,PALE WHITE,31000.0,38701-8047,Hatchback,6125793,GREENVILLE,Alta,Médio
C_CND_000528,2022-02-16,Madeline,F,715000.0,Chrysler of Tri-Cities,BMW,528i,Overhead Camshaft,Manual,PALE WHITE,29000.0,99301-3882,SUV,6285620,PASCO,Média,Médio
C_CND_000529,2022-02-16,Noah,M,13500.0,Progressive Shippers Cooperative Association No,Oldsmobile,Cutlass,Double Overhead Camshaft,Auto,PALE WHITE,15000.0,53546-9427,Sedan,6616874,JANESVILLE,Baixa,Baixo
C_CND_000530,2022-02-16,Noam,M,13500.0,Rabun Used Car Sales,Plymouth,Voyager,Overhead Camshaft,Manual,PALE WHITE,20000.0,85257-3102,Passenger,8001056,SCOTTSDALE,Baixa,Baixo
C_CND_000531,2022-02-16,Nolan,M,915000.0,Race Car Help,Pontiac,Grand Prix,Double Overhead Camshaft,Auto,PALE WHITE,19000.0,78758-7841,Passenger,6327667,AUSTIN,Alta,Baixo
C_CND_000532,2022-02-16,Kylie,M,822000.0,Race Car Help,Porsche,Carrera Coupe,Double Overhead Camshaft,Auto,PALE WHITE,22000.0,78758-7841,Hatchback,6677814,AUSTIN,Alta,Médio
C_CND_000533,2022-02-16,Laila,M,770000.0,Ryder Truck Rental and Leasing,Lexus,GS400,Double Overhead Camshaft,Auto,BLACK,12000.0,06457-3834,Hatchback,6918254,MIDDLETOWN,Alta,Baixo
C_CND_000534,2022-02-16,Lailah,F,13500.0,Saab-Belle Dodge,Toyota,Corolla,Overhead Camshaft,Manual,PALE WHITE,14000.0,60504-7114,Passenger,8584566,AURORA,Baixa,Baixo
C_CND_000535,2022-02-16,Elea,F,494000.0,Motor Vehicle Branch Office,Saturn,SW,Double Overhead Camshaft,Auto,PALE WHITE,25000.0,78758-7841,Passenger,6835807,AUSTIN,Média,Médio
C_CND_000536,2022-02-16,Sarah,M,580000.0,Nebo Chevrolet,Volvo,C70,Overhead Camshaft,Manual,BLACK,17000.0,06457-3834,Hatchback,7158561,MIDDLETOWN,Média,Baixo
C_CND_000537,2022-02-16,Declan,M,825000.0,Pars Auto Sales,Plymouth,Breeze,Double Overhead Camshaft,Auto,PALE WHITE,39000.0,38701-8047,Hardtop,6906972,GREENVILLE,Alta,Médio
C_CND_000538,2022-02-16,Ivan,F,2530000.0,Saab-Belle Dodge,Chrysler,Sebring Coupe,Double Overhead Camshaft,Auto,PALE WHITE,19000.0,60504-7114,Sedan,7219042,GREENVILLE,Premium,Baixo
C_CND_000539,2022-02-16,Jack,F,1930000.0,Scrivener Performance Engineering,Nissan,Pathfinder,Overhead Camshaft,Manual,PALE WHITE,16000.0,38701-8047,Hatchback,7646137,PASCO,Premium,Baixo
C_CND_000540,2022-02-16,Jackson,M,840000.0,Star Enterprises Inc,Chrysler,LHS,Double Overhead Camshaft,Auto,PALE WHITE,21000.0,99301-3882,Hatchback,6736254,JANESVILLE,Alta,Médio
C_CND_000541,2022-02-18,Madelyn,M,810000.0,Chrysler Plymouth,Chevrolet,Camaro,Double Overhead Camshaft,Auto,BLACK,41000.0,53546-9427,Sedan,8806094,JANESVILLE,Alta,Alto
C_CND_000542,2022-02-18,Madison,M,715000.0,Classic Chevy,Cadillac,Escalade,Double Overhead Camshaft,Auto,BLACK,26000.0,85257-3102,Sedan,7485080,SCOTTSDALE,Média,Médio
C_CND_000543,2022-02-18,Makayla,M,790000.0,Clay Johnson Auto Sales,Volkswagen,Passat,Double Overhead Camshaft,Auto,BLACK,9000.0,78758-7841,Hatchback,8635781,AUSTIN,Alta,Baixo
C_CND_000544,2022-02-18,Nosson,M,781000.0,Ryder Truck Rental and Leasing,Toyota,Celica,Overhead Camshaft,Manual,PALE WHITE,14000.0,06457-3834,SUV,7697275,MIDDLETOWN,Alta,Baixo
C_CND_000545,2022-02-18,Kaylee,M,1627000.0,Saab-Belle Dodge,Porsche,Carrera Coupe,Overhead Camshaft,Manual,BLACK,16700.0,60504-7114,Hardtop,8326273,AURORA,Premium,Baixo
C_CND_000546,2022-02-18,Omar,M,13500.0,Scrivener Performance Engineering,Dodge,Ram Van,Double Overhead Camshaft,Auto,PALE WHITE,15000.0,38701-8047,Hatchback,8675849,GREENVILLE,Baixa,Baixo
C_CND_000547,2022-02-18,Lauren,M,13500.0,Scrivener Performance Engineering,Volkswagen,Passat,Overhead Camshaft,Manual,PALE WHITE,27000.0,38701-8047,Hatchback,6852213,GREENVILLE,Baixa,Médio
C_CND_000548,2022-02-18,Lauryn,M,13500.0,Star Enterprises Inc,Ford,Expedition,Double Overhead Camshaft,Auto,BLACK,41000.0,99301-3882,SUV,6289861,PASCO,Baixa,Alto
